SYMBOL,CODE,DATE_,BUY_VOL_CHG_MAX,BUY_VOL_CHG_MEAN,SELL_VOL_CHG_MAX,SELL_VOL_CHG_MEAN
PIE,7095,5/19/2020,100,6.099589491,508,23.88530378
PIE,7095,5/18/2020,50,2.104242424,420,22.33848485
PIE,7095,5/15/2020,200,8.979532164,270,20.18117409
PIE,7095,5/14/2020,100,2.527079142,245,14.4989772
PIE,7095,5/13/2020,100,2.47325938,367,8.552071035
PIE,7095,5/12/2020,100,5.860215573,300,21.85352317
PIE,7095,5/8/2020,200,5.458934465,554,23.92812332
PIE,7095,5/6/2020,650,8.086236838,536,18.53002122
PIE,7095,5/5/2020,500,11.99134374,590,24.57725003
PIE,7095,5/4/2020,432,9.498902325,687,24.48387442
PIE,7095,4/30/2020,500,7.582789855,939,30.73382074
PIE,7095,4/29/2020,200,6.695280988,686,28.06671183
PIE,7095,4/28/2020,200,6.485466838,471,12.58092315
PIE,7095,4/27/2020,300,10.93604761,1317,24.78490397
PIE,7095,4/24/2020,100,5.254873294,500,19.59463938
PIE,7095,4/23/2020,120,4.658912666,375,15.65422209
PIE,7095,4/22/2020,410,12.44909602,450,15.34774131
PIE,7095,4/21/2020,150,3.926124728,837,15.70638192
PIE,7095,4/20/2020,100,5.47466128,1542,36.29510218
PIE,7095,4/17/2020,150,7.269082462,1054,27.1961419
PIE,7095,4/16/2020,116,6.005461917,650,15.19421858
PIE,7095,4/15/2020,1000,2.38624486,1683,22.2677197
PIE,7095,4/14/2020,253,7.505813932,780,5.514682178
PIE,7095,4/13/2020,145,8.768589744,260,13.38012821
PIE,7095,4/10/2020,100,4.199902808,678,14.85435662
PIE,7095,4/9/2020,100,8.500836957,474,16.47795496
PIE,7095,4/8/2020,300,8.188711064,1000,13.47410347
PIE,7095,4/7/2020,250,6.197965151,685,8.234641981
PIE,7095,4/6/2020,300,7.193431915,450,10.50381743
PIE,7095,4/3/2020,300,9.661981567,250,12.36584741
PIE,7095,4/2/2020,200,4.529886925,291,13.4689648
UNIMECH,7091,6/12/2020,300,19.49275362,250,10.88405797
UNIMECH,7091,6/11/2020,200,8.754421769,263,16.46343537
UNIMECH,7091,6/9/2020,100,3.981481481,400,32.01851852
UNIMECH,7091,6/5/2020,50,5.659090909,600,24.45454545
UNIMECH,7091,6/4/2020,200,13.66666667,293,26.60555556
UNIMECH,7091,5/29/2020,60,-0.054761905,1005,26.41666667
UNIMECH,7091,5/27/2020,100,12.67857143,133,4.011904762
UNIMECH,7091,5/22/2020,41,0.076923077,600,60.07692308
UNIMECH,7091,5/21/2020,100,5.941176471,600,23.02941176
UNIMECH,7091,5/18/2020,0,-0.047619048,600,42.21428571
UNIMECH,7091,5/12/2020,90,4.734848485,100,9.037878788
UNIMECH,7091,5/6/2020,36,-7.272727273,77,18.31818182
UNIMECH,7091,5/5/2020,100,-0.521505376,205,3.580645161
UNIMECH,7091,5/4/2020,100,6.704545455,300,20.40909091
UNIMECH,7091,4/30/2020,200,14.16666667,300,56.05555556
UNIMECH,7091,4/28/2020,35,-0.26,217,44.56666667
UNIMECH,7091,4/27/2020,100,7.5,217,24.2
UNIMECH,7091,4/23/2020,120,12,143,12.15
UNIMECH,7091,4/21/2020,100,9.615384615,193,22.28205128
UNIMECH,7091,4/20/2020,0,-0.625,143,21
UNIMECH,7091,4/17/2020,100,4.117647059,243,17.52941176
UNIMECH,7091,4/16/2020,50,8.333333333,193,21.27777778
UNIMECH,7091,4/15/2020,100,5.833333333,193,18.95833333
UNIMECH,7091,4/13/2020,120,10.90909091,193,23.13636364
UNIMECH,7091,4/9/2020,100,3.7,224,46.80833333
UNIMECH,7091,4/7/2020,200,8.502564103,442,19.81343101
UNIMECH,7091,4/6/2020,100,6,225,20.192
UNIMECH,7091,4/2/2020,30,4,200,12.95555556
TIMWELL,7854,6/1/2020,0,-2.5,500,132.75
TIMWELL,7854,5/29/2020,0,-0.476190476,30,7.142857143
TIMWELL,7854,5/28/2020,100,11.11111111,226,25.16666667
TIMWELL,7854,5/12/2020,100,5.647058824,226,38.11764706
TIMWELL,7854,5/5/2020,200,66.66666667,161,15.08333333
KNUSFOR,5035,6/10/2020,60,2.222222222,100,21.2962963
KNUSFOR,5035,6/5/2020,10,0.454545455,100,18.3030303
KNUSFOR,5035,6/1/2020,0,-0.520833333,191,39.97916667
KNUSFOR,5035,5/28/2020,50,-0.1875,83,6.810714286
KNUSFOR,5035,5/22/2020,50,1.036414566,100,4.435154062
KNUSFOR,5035,4/8/2020,200,-7.12,125,14.92666667
ORNA,5065,6/12/2020,500,7.878544438,960,7.662261197
ORNA,5065,6/11/2020,300,8.118566946,500,6.313912513
ORNA,5065,6/10/2020,500,18.21437694,310,14.23086572
ORNA,5065,6/9/2020,200,9.448584968,377,10.63535126
ORNA,5065,6/5/2020,164,10.76080974,400,23.6549218
ORNA,5065,6/4/2020,800,23.27610514,600,16.66884707
ORNA,5065,6/3/2020,370,9.450275093,1010,23.76156421
ORNA,5065,6/2/2020,300,6.307395512,550,19.39858114
ORNA,5065,6/1/2020,300,13.33814076,343,8.026406562
ORNA,5065,5/29/2020,500,6.486079438,490,14.12151949
ORNA,5065,5/28/2020,300,8.169816545,1297,20.04294878
ORNA,5065,5/27/2020,50,-0.097339246,330,8.206649245
ORNA,5065,5/22/2020,100,3.553214286,162,9.805540675
ORNA,5065,5/21/2020,100,10.05345912,350,13.69339623
ORNA,5065,5/20/2020,200,8.514184397,500,34.92401216
ORNA,5065,5/19/2020,100,1.450639077,500,23.24011246
ORNA,5065,5/18/2020,135,5.723171769,420,12.81284014
ORNA,5065,5/15/2020,150,11.29586563,184,10.08139535
ORNA,5065,5/14/2020,300,6.739026063,200,17.32904664
ORNA,5065,5/13/2020,250,4.816499199,668,33.39469929
ORNA,5065,5/12/2020,150,7.395499433,816,14.46684071
ORNA,5065,5/8/2020,500,4.951591907,860,20.25121146
ORNA,5065,5/6/2020,1000,24.58896259,332,19.59709184
ORNA,5065,5/5/2020,196,6.935823755,612,29.80982485
ORNA,5065,5/4/2020,300,10.59668737,410,19.37841615
ORNA,5065,4/30/2020,500,5.44554033,1122,13.08625194
ORNA,5065,4/29/2020,100,8.089455927,438,9.830402618
ORNA,5065,4/28/2020,200,6.186437075,200,10.33320578
ORNA,5065,4/27/2020,200,10.93188406,150,6.975362319
ORNA,5065,4/24/2020,50,-0.607142857,306,38.43675958
ORNA,5065,4/23/2020,50,-3.328270042,343,27.2094786
ORNA,5065,4/22/2020,200,6.25673516,200,18.03850837
ORNA,5065,4/21/2020,200,1.01985237,181,9.406381396
ORNA,5065,4/20/2020,200,5.143220457,381,14.94235647
ORNA,5065,4/17/2020,200,4.722797741,958,32.12108976
ORNA,5065,4/16/2020,500,12.2054943,968,14.07063353
ORNA,5065,4/15/2020,100,6.851932162,334,14.67682115
ORNA,5065,4/14/2020,100,7.685364932,300,12.32887336
ORNA,5065,4/13/2020,100,5.874903337,303,12.14518722
ORNA,5065,4/10/2020,300,6.3094172,105,13.88932125
ORNA,5065,4/9/2020,200,6.03704932,340,12.09346939
ORNA,5065,4/8/2020,150,5.642356956,400,19.78215137
ORNA,5065,4/7/2020,200,7.54577778,540,19.31289823
ORNA,5065,4/6/2020,200,9.570480806,606,12.70598066
ORNA,5065,4/3/2020,200,5.775132275,544,51.47209625
ORNA,5065,4/2/2020,200,10.69254612,195,18.50860438
OKA,7140,6/12/2020,500,24.59354839,500,15.26831797
OKA,7140,6/11/2020,1000,29.88528477,675,18.1534632
OKA,7140,6/10/2020,232,16.00484694,675,25.68022959
OKA,7140,6/9/2020,1000,18.93351648,1108,55.66124542
OKA,7140,6/5/2020,1000,29.4683584,510,34.96318922
OKA,7140,6/4/2020,500,19.05483871,388,19.33544547
OKA,7140,6/3/2020,1000,21.5933151,783,63.0231241
OKA,7140,6/2/2020,1000,21.86458333,320,25.13541667
OKA,7140,6/1/2020,850,27.56714703,300,14.26958368
OKA,7140,5/29/2020,500,16.3716097,1000,17.91686297
OKA,7140,5/28/2020,250,18.08695652,601,76.35507246
OKA,7140,5/27/2020,500,26.73484848,200,24.42632576
OKA,7140,5/22/2020,600,15.56912442,338,22.22119816
OKA,7140,5/21/2020,205,3.04324587,210,31.98056365
OKA,7140,5/20/2020,204,4.650641026,240,15.95512821
OKA,7140,5/19/2020,500,19.90006013,759,28.96337903
OKA,7140,5/18/2020,200,13.40268398,1110,38.31766234
OKA,7140,5/15/2020,80,-6.682291667,320,24.83854167
OKA,7140,5/14/2020,200,8.842857143,367,17.21428571
OKA,7140,5/13/2020,179,7.019496855,500,35.55116801
OKA,7140,5/12/2020,300,30.85585586,720,27.77417417
OKA,7140,5/8/2020,200,9.90952381,667,40.18571429
OKA,7140,5/6/2020,500,35.85295056,530,18.30934609
OKA,7140,5/5/2020,411,23.22916667,797,45.81666667
OKA,7140,5/4/2020,300,21.2342033,1179,82.98767899
OKA,7140,4/30/2020,200,2.04047619,970,46.45632985
OKA,7140,4/29/2020,500,6.396258503,900,18.47230321
OKA,7140,4/28/2020,200,6.884225208,535,21.39758762
OKA,7140,4/27/2020,2081,-6.677884615,919,17.01337793
OKA,7140,4/24/2020,1000,22.73083624,325,28.37108014
OKA,7140,4/23/2020,300,4.930107527,548,38.29569892
OKA,7140,4/22/2020,500,37.77941176,600,22.2627451
OKA,7140,4/21/2020,300,16.685671,516,20.37313131
OKA,7140,4/20/2020,600,21.35149314,720,11.57259887
OKA,7140,4/17/2020,1000,31.07894645,630,20.95022877
OKA,7140,4/16/2020,1000,39.8548701,904,22.84141284
OKA,7140,4/15/2020,500,25.05775038,1064,26.96416734
OKA,7140,4/14/2020,600,26.93962585,400,23.48214286
OKA,7140,4/13/2020,300,7.616091954,620,50.5816092
OKA,7140,4/10/2020,200,2.757201646,283,13.67386831
OKA,7140,4/9/2020,600,27.36237374,690,55.05492424
OKA,7140,4/8/2020,100,4.635416667,300,26.65839534
OKA,7140,4/7/2020,300,23.65881643,250,11.94030366
OKA,7140,4/6/2020,200,26.76817043,270,17.25380117
OKA,7140,4/3/2020,300,8.815833333,200,22.56761905
OKA,7140,4/2/2020,150,23.72569444,200,16.40277778
PECCA,5271,6/12/2020,500,20.63775326,460,20.46091972
PECCA,5271,6/11/2020,500,15.73345302,414,19.75460933
PECCA,5271,6/10/2020,500,18.55952728,860,13.61009546
PECCA,5271,6/9/2020,480,16.39503061,3658,37.37731716
PECCA,5271,6/5/2020,3000,-0.119830742,5560,51.89117015
PECCA,5271,6/4/2020,1000,10.37651745,2353,24.95761426
PECCA,5271,6/3/2020,1000,12.69042426,1952,28.84836065
PECCA,5271,6/2/2020,1000,12.06818471,895,35.76089772
PECCA,5271,6/1/2020,500,18.01951363,9700,65.97517261
PECCA,5271,5/29/2020,330,8.362799423,374,20.30222222
PECCA,5271,5/28/2020,200,1.381960583,1400,36.42638984
PECCA,5271,5/27/2020,500,6.585996736,1431,36.52460612
PECCA,5271,5/22/2020,1000,21.82840009,477,23.14542286
PECCA,5271,5/21/2020,200,2.835245804,500,31.22104608
PECCA,5271,5/20/2020,200,9.54782197,1120,29.86876973
PECCA,5271,5/19/2020,300,8.098125277,698,49.41205415
PECCA,5271,5/18/2020,200,21.17330447,698,22.92790662
PECCA,5271,5/15/2020,300,12.65357143,500,18.03738095
PECCA,5271,5/14/2020,100,0.225786164,700,42.0490566
PECCA,5271,5/13/2020,138,5.936363636,733,73.25681818
PECCA,5271,5/12/2020,200,4.739997826,400,30.60409328
PECCA,5271,5/8/2020,200,5.028606965,470,43.9094705
PECCA,5271,5/6/2020,100,12.43917067,295,24.36332033
PECCA,5271,5/5/2020,100,12.41884058,190,12.98185112
PECCA,5271,5/4/2020,100,4.206439394,300,24.51893939
PECCA,5271,4/30/2020,570,10.75551994,1210,16.52757428
PECCA,5271,4/29/2020,100,10.35714286,433,55.75
PECCA,5271,4/28/2020,200,4.533333333,100,12.51571429
PECCA,5271,4/27/2020,100,13.34715822,170,15.80261137
PECCA,5271,4/24/2020,3000,110.6919192,280,29.06204906
PECCA,5271,4/23/2020,800,22.5134914,1000,40.84368192
PECCA,5271,4/22/2020,100,6.638888889,209,32.81623932
PECCA,5271,4/21/2020,5000,100.1610807,500,26.65618418
PECCA,5271,4/20/2020,300,-7.482313476,2000,64.74233548
PECCA,5271,4/17/2020,200,12.8873403,500,27.4496806
PECCA,5271,4/16/2020,3000,44.98900301,480,18.7256263
PECCA,5271,4/15/2020,200,4.079244587,1686,52.53542154
PECCA,5271,4/14/2020,5000,78.34527972,400,18.21701632
PECCA,5271,4/13/2020,600,-15.53946216,1058,45.48784427
PECCA,5271,4/10/2020,200,12.90180884,552,28.48331219
PECCA,5271,4/9/2020,148,9.450365726,524,30.75229885
PECCA,5271,4/8/2020,150,8.936486486,300,16.19444444
PECCA,5271,4/7/2020,500,19.26650588,795,15.2903525
PECCA,5271,4/6/2020,3000,93.73039216,500,21.91666667
PECCA,5271,4/3/2020,100,-1.525974026,300,35.81168831
PECCA,5271,4/2/2020,150,13.68181818,716,17.40909091
RGTBHD,9954,6/12/2020,5000,76.71177122,10095,45.89868504
RGTBHD,9954,6/11/2020,5000,27.98456757,9197,50.41204245
RGTBHD,9954,6/10/2020,5000,76.10319332,6039,54.59455071
RGTBHD,9954,6/9/2020,5000,33.88134058,8886,82.80435391
RGTBHD,9954,6/5/2020,5000,41.37368577,25917,97.04686484
RGTBHD,9954,6/4/2020,5000,39.0046168,29568,137.5064584
RGTBHD,9954,6/3/2020,5000,37.26284838,12183,85.52962253
RGTBHD,9954,6/2/2020,5000,11.28324979,45203,84.23332717
RGTBHD,9954,6/1/2020,5000,58.18032695,26804,68.99833258
RGTBHD,9954,5/29/2020,5000,89.71922939,18895,208.6499043
RGTBHD,9954,5/28/2020,2000,61.00432073,18146,165.6137577
RGTBHD,9954,5/27/2020,3000,36.46499105,24399,47.3412293
RGTBHD,9954,5/22/2020,5000,83.27055339,15498,101.5135973
RGTBHD,9954,5/21/2020,5000,126.6856562,43820,100.6037806
RGTBHD,9954,5/20/2020,5000,150.4153683,20317,142.9973878
RGTBHD,9954,5/19/2020,1000,95.41892431,8597,162.702934
RGTBHD,9954,5/18/2020,4000,93.49963866,10029,287.6606944
RGTBHD,9954,5/15/2020,3000,69.67007443,10653,117.6841574
RGTBHD,9954,5/14/2020,3000,76.200847,7985,251.325576
RGTBHD,9954,5/13/2020,5000,139.2118242,23075,131.8000838
RGTBHD,9954,5/12/2020,3000,102.3020032,4489,64.88626178
RGTBHD,9954,5/8/2020,2000,42.85418374,17627,281.3005898
RGTBHD,9954,5/6/2020,1000,34.01604278,11576,328.0037879
RGTBHD,9954,5/5/2020,2000,77.02671312,8954,425.3454123
RGTBHD,9954,5/4/2020,1000,52.85574713,6577,374.1756158
RGTBHD,9954,4/30/2020,2000,28.91156463,7776,265.797619
RGTBHD,9954,4/29/2020,1000,40.73372441,7453,254.8677824
RGTBHD,9954,4/28/2020,2300,13.0272619,7150,234.5314286
RGTBHD,9954,4/27/2020,2520,45.07338267,5640,133.7367145
RGTBHD,9954,4/24/2020,1000,0.929581124,5205,112.3204166
RGTBHD,9954,4/23/2020,2000,117.3214286,2216,102.875
RGTBHD,9954,4/22/2020,1000,152.7430556,1916,103.9965278
RGTBHD,9954,4/21/2020,1000,14.44139194,3806,399.7326007
RGTBHD,9954,4/20/2020,3000,150.6157635,5306,396.0759442
RGTBHD,9954,4/17/2020,1600,83.61111111,4107,199.9513889
RGTBHD,9954,4/16/2020,350,68.57142857,3000,503.2857143
RGTBHD,9954,4/15/2020,1000,82.04545455,4607,163.4166667
RGTBHD,9954,4/13/2020,750,105,1650,439.5666667
RGTBHD,9954,4/10/2020,500,15.45,3520,216.5083333
RGTBHD,9954,4/9/2020,500,85.57692308,3830,208.5897436
RGTBHD,9954,4/8/2020,300,-12.05128205,2520,255.2564103
RGTBHD,9954,4/7/2020,2000,96.07142857,6830,356.7063492
RGTBHD,9954,4/6/2020,300,22.22222222,5007,296.9537037
RGTBHD,9954,4/3/2020,800,31.94444444,3250,193.75
RGTBHD,9954,4/2/2020,2323,113.3214286,4750,293.0744048
SUPERLN,7235,6/12/2020,700,17.48862013,1240,29.10358476
SUPERLN,7235,6/11/2020,1573,1.695472746,2686,36.67634273
SUPERLN,7235,6/10/2020,1000,25.41585834,3705,39.3133417
SUPERLN,7235,6/9/2020,1000,13.4175157,1813,26.52575849
SUPERLN,7235,6/5/2020,500,9.306650738,2230,26.75078835
SUPERLN,7235,6/4/2020,450,5.263192717,1824,22.31618265
SUPERLN,7235,6/3/2020,550,15.43932082,2513,23.36550168
SUPERLN,7235,6/2/2020,780,14.90051709,1185,27.58853127
SUPERLN,7235,6/1/2020,300,15.07543916,1036,15.95077449
SUPERLN,7235,5/29/2020,200,8.472344993,528,18.93117324
SUPERLN,7235,5/28/2020,200,10.8067024,570,17.04980738
SUPERLN,7235,5/27/2020,500,15.49422965,1987,1.721597929
SUPERLN,7235,5/22/2020,550,13.86768107,834,16.28889091
SUPERLN,7235,5/21/2020,200,5.447399998,4188,21.86425437
SUPERLN,7235,5/20/2020,300,9.292204263,702,15.87790948
SUPERLN,7235,5/19/2020,500,6.74200503,5335,41.89512251
SUPERLN,7235,5/18/2020,400,12.62956242,1112,17.43910806
SUPERLN,7235,5/15/2020,500,11.37761964,608,12.93512375
SUPERLN,7235,5/14/2020,330,11.25432763,950,28.03448903
SUPERLN,7235,5/13/2020,500,23.43180891,2134,24.73003618
SUPERLN,7235,5/12/2020,850,8.191143479,1779,34.01125037
SUPERLN,7235,5/8/2020,500,12.21938634,1920,43.01682691
SUPERLN,7235,5/6/2020,500,21.42964778,1500,28.01314893
SUPERLN,7235,5/5/2020,500,19.11951408,1356,15.43876537
SUPERLN,7235,5/4/2020,420,18.47009642,943,19.28209766
SUPERLN,7235,4/30/2020,3000,26.13609803,2412,40.19941142
SUPERLN,7235,4/29/2020,1000,15.83099003,1276,25.29702305
SUPERLN,7235,4/28/2020,500,5.600709359,1106,28.53244234
SUPERLN,7235,4/27/2020,560,9.960825228,2660,23.80776551
SUPERLN,7235,4/24/2020,5000,18.58840176,4320,29.44294376
SUPERLN,7235,4/23/2020,500,20.11575468,1195,26.37394245
SUPERLN,7235,4/22/2020,500,15.07684156,1040,23.74452801
SUPERLN,7235,4/21/2020,300,4.218879504,762,27.96555464
SUPERLN,7235,4/20/2020,1000,7.230736137,2584,29.45500114
SUPERLN,7235,4/17/2020,1000,20.25424065,2996,27.19124685
SUPERLN,7235,4/16/2020,1000,19.9697114,562,24.07985453
SUPERLN,7235,4/15/2020,500,20.21712562,731,36.67655929
SUPERLN,7235,4/14/2020,500,14.41287202,300,26.33125
SUPERLN,7235,4/13/2020,500,13.32479835,580,35.20491405
SUPERLN,7235,4/10/2020,520,20.99591503,650,28.81802054
SUPERLN,7235,4/9/2020,500,10.44942616,1075,46.23175437
SUPERLN,7235,4/8/2020,300,13.19555591,500,27.96890756
SUPERLN,7235,4/7/2020,1000,22.72804544,420,18.2281932
SUPERLN,7235,4/6/2020,500,27.81326741,920,43.40333475
SUPERLN,7235,4/3/2020,1000,38.66840504,1100,47.24185137
SUPERLN,7235,4/2/2020,300,25.43712147,329,27.91774453
TECHBND,5289,6/12/2020,300,13.55328798,460,16.15290353
TECHBND,5289,6/11/2020,1000,2.499650452,1472,17.36444726
TECHBND,5289,6/10/2020,500,21.37604195,710,16.93680947
TECHBND,5289,6/9/2020,500,2.534900021,950,17.36210435
TECHBND,5289,6/5/2020,100,2.433516196,2294,19.86571752
TECHBND,5289,6/4/2020,300,9.442810458,540,18.77493272
TECHBND,5289,6/3/2020,500,8.80267446,1630,38.65036519
TECHBND,5289,6/2/2020,1000,9.146006726,1000,21.42742824
TECHBND,5289,6/1/2020,100,3.533333333,2500,65.94944444
TECHBND,5289,5/29/2020,200,5.156924091,450,21.46521075
TECHBND,5289,5/28/2020,400,5.896787809,1450,14.37850428
TECHBND,5289,5/27/2020,200,4.0910818,944,12.07773767
TECHBND,5289,5/22/2020,200,8.47707231,134,16.3882716
TECHBND,5289,5/21/2020,1300,24.12457731,509,15.57590324
TECHBND,5289,5/19/2020,100,12.56410256,200,22.37179487
TECHBND,5289,5/18/2020,200,5.899425287,100,5.775862069
TECHBND,5289,5/15/2020,1000,22.6087963,300,17.90972222
TECHBND,5289,5/14/2020,300,3.880952381,1146,67.5255102
TECHBND,5289,5/13/2020,500,15.24501348,229,9.317565139
TECHBND,5289,5/12/2020,300,10.1302682,385,14.35166028
TECHBND,5289,5/8/2020,200,9.971336996,383,13.32735043
TECHBND,5289,5/6/2020,1000,9.882989559,230,4.968614719
TECHBND,5289,5/5/2020,500,17.02920452,1000,23.90811389
TECHBND,5289,5/4/2020,200,5.701086957,150,5.675776398
TECHBND,5289,4/30/2020,200,8.035658915,267,19.85465116
TECHBND,5289,4/29/2020,200,8.23015873,159,8.383035714
TECHBND,5289,4/28/2020,600,9.297058824,199,5.000490196
TECHBND,5289,4/27/2020,300,7.186716792,149,7.030858396
TECHBND,5289,4/24/2020,1000,4.558064516,200,22.96451613
TECHBND,5289,4/23/2020,50,-4.182539683,249,28.9484127
TECHBND,5289,4/22/2020,100,4.866319444,249,21.15451389
TECHBND,5289,4/21/2020,150,3.484126984,249,11.88690476
TECHBND,5289,4/20/2020,200,8.81991342,341,9.876277056
TECHBND,5289,4/17/2020,200,11.20268398,455,18.2878355
TECHBND,5289,4/16/2020,200,23.69753086,300,26.24074074
TECHBND,5289,4/15/2020,200,5.933939394,382,21.40160173
TECHBND,5289,4/14/2020,0,-2.333333333,140,27.62
TECHBND,5289,4/13/2020,40,0.725806452,569,30.55645161
TECHBND,5289,4/10/2020,200,6.081481481,451,49.23240741
TECHBND,5289,4/9/2020,800,19.87570504,577,10.24403606
TECHBND,5289,4/8/2020,200,11.73064123,1860,17.75508658
TECHBND,5289,4/7/2020,100,4.282828283,331,49.68030303
TECHBND,5289,4/6/2020,300,7.727272727,251,32.17171717
TECHBND,5289,4/3/2020,0,-2.930555556,500,34.60615079
TECHBND,5289,4/2/2020,100,6.684210526,660,72.80451128
KARYON,54,6/12/2020,5000,43.29720972,14850,86.98409004
KARYON,54,6/11/2020,1000,49.0725231,18579,75.0184325
KARYON,54,6/10/2020,1620,92.35025818,3824,94.53399312
KARYON,54,6/9/2020,1500,51.02827456,6054,103.4231563
KARYON,54,6/5/2020,5000,41.14879483,7212,166.6818538
KARYON,54,6/4/2020,5000,62.54982319,5424,162.6282651
KARYON,54,6/3/2020,3420,128.4142009,3445,35.02405498
KARYON,54,6/2/2020,2000,125.5856377,4405,54.35542088
KARYON,54,6/1/2020,1000,47.65445649,4643,139.3002479
KARYON,54,5/29/2020,1000,25.82432268,10934,158.1764368
KARYON,54,5/28/2020,2000,84.97311411,5000,96.77581559
KARYON,54,5/27/2020,1000,12.12316716,5000,201.59174
KARYON,54,5/22/2020,1000,-13.27092803,1000,71.37992424
KARYON,54,5/21/2020,1000,5.531649544,15630,108.1345235
KARYON,54,5/20/2020,2000,109.1712185,2045,65.47601541
KARYON,54,5/19/2020,2000,11.41174916,6623,81.93663084
KARYON,54,5/18/2020,3000,92.75085979,4721,59.39449405
KARYON,54,5/15/2020,1000,33.77284137,3383,58.11594181
KARYON,54,5/14/2020,2973,50.75965755,11575,58.73415672
KARYON,54,5/13/2020,5000,54.19255988,21805,68.24309696
KARYON,54,5/12/2020,5000,325.4056696,9525,194.2404602
KARYON,54,5/8/2020,1000,63.13897516,7747,145.7751856
KARYON,54,5/6/2020,1000,108.4542042,7767,234.9903904
KARYON,54,5/5/2020,3000,276.9182407,5110,119.856476
KARYON,54,5/4/2020,2000,90.4829932,2600,117.0959184
KARYON,54,4/30/2020,2000,127.7,2630,148.2666667
KARYON,54,4/29/2020,1000,135.7545045,2442,100.2882883
KARYON,54,4/28/2020,1500,75.47923694,6917,145.634787
KARYON,54,4/27/2020,3000,171.3162511,14781,115.6795779
KARYON,54,4/24/2020,2000,94.41299435,2200,62.34990584
KARYON,54,4/23/2020,3000,62.9504662,2640,113.891317
KARYON,54,4/22/2020,2000,68.85927492,4450,49.50697403
KARYON,54,4/21/2020,1000,55.05988367,2600,81.45166878
KARYON,54,4/20/2020,5000,22.08988517,7401,82.12344689
KARYON,54,4/17/2020,1000,149.4793681,1710,76.44822695
KARYON,54,4/16/2020,2000,167.7135854,4250,193.2892157
KARYON,54,4/15/2020,1400,124.7767857,2000,92.85714286
KARYON,54,4/14/2020,2000,99.44197907,2950,93.66349818
KARYON,54,4/13/2020,1000,193.3333333,1000,171.4833333
KARYON,54,4/10/2020,1000,139.4460784,1010,37.26960784
KARYON,54,4/9/2020,1000,151.0526316,1460,61.94736842
KARYON,54,4/8/2020,1000,98.74305556,1160,91.15740741
KARYON,54,4/7/2020,1000,57.59259259,2862,164.9259259
KARYON,54,4/6/2020,2000,137.6111111,760,77.80555556
KARYON,54,4/3/2020,1000,48.37,1700,204.6466667
KARYON,54,4/2/2020,500,-6.52173913,1000,79.8757764
HPMT,5291,6/12/2020,540,24.06696236,2955,6.441724942
HPMT,5291,6/11/2020,200,3.848432056,600,37.98931475
HPMT,5291,6/10/2020,1000,36.84077381,470,27.23928571
HPMT,5291,6/9/2020,1000,57.13772522,1205,72.34076721
HPMT,5291,6/5/2020,500,49.42142857,3107,24.41068525
HPMT,5291,6/4/2020,300,0.931623932,705,83.29487179
HPMT,5291,6/3/2020,200,-4.943089431,620,34.10162602
HPMT,5291,6/2/2020,1000,21.37664039,1170,29.96152519
HPMT,5291,6/1/2020,1000,49.30232558,678,33.27153931
HPMT,5291,5/29/2020,500,45.43857049,1000,25.96014493
HPMT,5291,5/28/2020,100,13,900,41.07894737
HPMT,5291,5/27/2020,300,28.11555556,900,43.9
HPMT,5291,5/22/2020,300,20.16720779,1270,79.37186147
HPMT,5291,5/21/2020,500,20.865,700,35.445
HPMT,5291,5/20/2020,500,53.6634308,5000,147.5385185
HPMT,5291,5/19/2020,500,35.28730159,1294,52.68148148
HPMT,5291,5/18/2020,500,36.21952736,1089,47.04249585
HPMT,5291,5/15/2020,1000,46.82508681,1100,40.7546875
HPMT,5291,5/14/2020,500,33.83955026,1200,46.60856849
HPMT,5291,5/13/2020,500,35.30306122,704,44.93869048
HPMT,5291,5/12/2020,500,26.81597222,1225,20.04861111
HPMT,5291,5/8/2020,200,12.7166442,1402,69.15592992
HPMT,5291,5/6/2020,300,23.86793372,1665,43.79044834
HPMT,5291,5/5/2020,1000,9.918699187,730,36.05406504
HPMT,5291,5/4/2020,1000,18.70216049,1110,58.16049383
HPMT,5291,4/30/2020,650,26.81243014,910,61.53182428
HPMT,5291,4/29/2020,950,29.32219906,670,26.50860443
HPMT,5291,4/28/2020,500,2.057406823,1652,69.12083886
HPMT,5291,4/27/2020,700,31.77866337,2000,30.0915979
HPMT,5291,4/24/2020,1000,34.47117117,1269,78.28761261
HPMT,5291,4/23/2020,500,57.66666667,720,49.8
HPMT,5291,4/22/2020,300,33.65591398,1569,123.3575269
HPMT,5291,4/21/2020,500,19.03968254,580,62.14285714
HPMT,5291,4/20/2020,500,10.9526936,2920,103.7275253
HPMT,5291,4/17/2020,500,37.91765175,2512,96.13747356
HPMT,5291,4/16/2020,200,24.48931624,990,95.09472934
HPMT,5291,4/15/2020,500,28.45238095,2229,202.6142857
HPMT,5291,4/14/2020,300,51.94444444,1061,20.95555556
HPMT,5291,4/13/2020,300,67.95,500,48
HPMT,5291,4/10/2020,500,33.95793461,200,9.424348751
HPMT,5291,4/8/2020,1000,119.3416667,230,20.83333333
HPMT,5291,4/7/2020,800,39.62962963,500,23.19363426
HPMT,5291,4/6/2020,1500,89.94195548,1149,59.96373098
HPMT,5291,4/3/2020,500,6,1000,121.8583333
